tree_id,legal_status,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english
9306,DPW Maintained,240X Mansell St,1,Sidewalk: Curb side : Cutout,DPW,29/03/2007,3,3X100,37.72109762,-122.4034965,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia
30135,Permitted Site,220X Mansell St,2,Sidewalk: Curb side : Cutout,Private,29/03/2007,3,3X30,37.72114375,-122.4032638,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia
85628,DPW Maintained,1470 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73099902,-122.3871358,Pyrus kawakamii,Evergreen Pear
85617,DPW Maintained,1274 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72888978,-122.383426,Pyrus kawakamii,Evergreen Pear
85658,DPW Maintained,1643 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73268236,-122.3904747,Pyrus kawakamii,Evergreen Pear
85620,DPW Maintained,1344 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72965654,-122.3847673,Pyrus kawakamii,Evergreen Pear
85619,DPW Maintained,1338 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72962895,-122.384695,Pyrus kawakamii,Evergreen Pear
85643,DPW Maintained,1235 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72836959,-122.3828721,Pyrus kawakamii,Evergreen Pear
85636,DPW Maintained,1161 Quesada Ave,2,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72749208,-122.3812592,Pyrus kawakamii,Evergreen Pear
85647,DPW Maintained,1351 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72959374,-122.3850275,Pyrus kawakamii,Evergreen Pear
85656,DPW Maintained,1699X Quesada Ave,3,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73315056,-122.3912354,Pyrus kawakamii,Evergreen Pear
85653,DPW Maintained,1541 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73158891,-122.3885418,Pyrus kawakamii,Evergreen Pear
85613,DPW Maintained,1190 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72802001,-122.3818716,Pyrus kawakamii,Evergreen Pear
85622,DPW Maintained,1360 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72981963,-122.3850479,Pyrus kawakamii,Evergreen Pear
85646,DPW Maintained,1321 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72948273,-122.384844,Pyrus kawakamii,Evergreen Pear
85641,DPW Maintained,1215 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72817179,-122.3825097,Pyrus kawakamii,Evergreen Pear
85625,DPW Maintained,1430 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73054986,-122.3864088,Pyrus kawakamii,Evergreen Pear
85635,DPW Maintained,1101 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72697037,-122.3803401,Pyrus kawakamii,Evergreen Pear
85655,DPW Maintained,1699X Quesada Ave,2,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73315056,-122.3912354,Pyrus kawakamii,Evergreen Pear
85632,DPW Maintained,1582 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73216844,-122.3892143,Pyrus kawakamii,Evergreen Pear
85652,DPW Maintained,1519 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73138469,-122.3881907,Pyrus kawakamii,Evergreen Pear
85615,DPW Maintained,1200X Quesada Ave,2,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72812793,-122.3821415,Pyrus kawakamii,Evergreen Pear
85650,DPW Maintained,1419 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73033625,-122.3863412,Pyrus kawakamii,Evergreen Pear
85659,DPW Maintained,1623 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.7324813,-122.390128,Pyrus kawakamii,Evergreen Pear
85612,DPW Maintained,1160 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.7277349,-122.3814491,Pyrus kawakamii,Evergreen Pear
85627,DPW Maintained,1466 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73095575,-122.3870658,Pyrus kawakamii,Evergreen Pear
85660,DPW Maintained,1615 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73239859,-122.3899109,Pyrus kawakamii,Evergreen Pear
85644,DPW Maintained,1275 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72874942,-122.3835609,Pyrus kawakamii,Evergreen Pear
85648,DPW Maintained,1357 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72964274,-122.3851089,Pyrus kawakamii,Evergreen Pear
85611,DPW Maintained,1150 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72753648,-122.3810221,Pyrus kawakamii,Evergreen Pear
85624,DPW Maintained,1422 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73051098,-122.3862869,Pyrus kawakamii,Evergreen Pear
85621,DPW Maintained,1356 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72977404,-122.3849694,Pyrus kawakamii,Evergreen Pear
85657,DPW Maintained,1651 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73276093,-122.3906169,Pyrus kawakamii,Evergreen Pear
85651,DPW Maintained,1467 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73081477,-122.3871833,Pyrus kawakamii,Evergreen Pear
85629,DPW Maintained,1490 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73116279,-122.3874889,Pyrus kawakamii,Evergreen Pear
85630,DPW Maintained,1518 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73168842,-122.3883619,Pyrus kawakamii,Evergreen Pear
85634,DPW Maintained,1690X Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73316832,-122.3910288,Pyrus kawakamii,Evergreen Pear
85649,DPW Maintained,1399 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72999645,-122.3857531,Pyrus kawakamii,Evergreen Pear
85623,DPW Maintained,1404 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73035988,-122.3860204,Pyrus kawakamii,Evergreen Pear
85637,DPW Maintained,1177 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.7276312,-122.3815043,Pyrus kawakamii,Evergreen Pear
85614,DPW Maintained,1200X Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,5,3x3,37.72826406,-122.3823156,Pyrus kawakamii,Evergreen Pear
85626,DPW Maintained,1454 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73083928,-122.3868542,Pyrus kawakamii,Evergreen Pear
85642,DPW Maintained,1227 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72830297,-122.3826878,Pyrus kawakamii,Evergreen Pear
85633,DPW Maintained,1590 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73225649,-122.3893724,Pyrus kawakamii,Evergreen Pear
85616,DPW Maintained,1258 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72875388,-122.3831887,Pyrus kawakamii,Evergreen Pear
85610,DPW Maintained,1132 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72745726,-122.3808648,Pyrus kawakamii,Evergreen Pear
85640,DPW Maintained,1201X Quesada Ave,3,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72807047,-122.3823406,Pyrus kawakamii,Evergreen Pear
85618,DPW Maintained,1314 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.7293785,-122.3842748,Pyrus kawakamii,Evergreen Pear
85638,DPW Maintained,1201X Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72813567,-122.3824452,Pyrus kawakamii,Evergreen Pear
85654,DPW Maintained,1699X Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73315056,-122.3912354,Pyrus kawakamii,Evergreen Pear
85639,DPW Maintained,1201X Quesada Ave,2,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72810974,-122.382394,Pyrus kawakamii,Evergreen Pear
85645,DPW Maintained,1313 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.72935488,-122.3846041,Pyrus kawakamii,Evergreen Pear
85631,DPW Maintained,1556 Quesada Ave,1,Sidewalk: Curb side : Cutout,DPW,30/03/2007,3,3x3,37.73187666,-122.3887505,Pyrus kawakamii,Evergreen Pear
29970,DPW Maintained,500X Junipero Serra Blvd,14,Median : Cutout,DPW,01/04/2007,3,3x3,37.72845608,-122.4721814,Cotoneaster SPP,Cotoneaster
29966,DPW Maintained,500x Junipero Serra Blvd,10,Median : Cutout,DPW,01/04/2007,3,3x3,37.72798027,-122.4719896,Corymbia ficifolia,Red Flowering Gum
29977,DPW Maintained,610X Junipero Serra Blvd,2,Median : Cutout,DPW,01/04/2007,3,3x3,37.72770128,-122.4722065,Corymbia ficifolia,Red Flowering Gum
29576,DPW Maintained,400X Junipero Serra Blvd,5,Median : Cutout,DPW,01/04/2007,3,3X3,37.72988964,-122.4721196,Ceanothus 'Ray Hartman',California Lilac 'Ray Hartman'
29573,DPW Maintained,400X Junipero Serra Blvd,2,Median : Cutout,DPW,01/04/2007,3,3X3,37.72995938,-122.4721136,Pittosporum tobira,Japanese Mockorange
29974,DPW Maintained,500X Junipero Serra Blvd,19,Median : Cutout,DPW,01/04/2007,3,3x3,37.72840656,-122.4721605,Pittosporum crassifolium,Karo Tree
29978,DPW Maintained,610X Junipero Serra Blvd,5,Median : Cutout,DPW,01/04/2007,3,3x3,37.72770128,-122.4722065,Liquidambar styraciflua,American Sweet Gum
29976,DPW Maintained,610X Junipero Serra Blvd,2,Median : Cutout,DPW,01/04/2007,3,3x3,37.72770128,-122.4722065,Corymbia ficifolia,Red Flowering Gum
29979,DPW Maintained,610X Junipero Serra Blvd,6,Median : Cutout,DPW,01/04/2007,3,3x3,37.72770128,-122.4722065,Liquidambar styraciflua,American Sweet Gum
29967,DPW Maintained,500X Junipero Serra Blvd,11,Median : Cutout,DPW,01/04/2007,3,3x3,37.72805667,-122.4719873,Corymbia ficifolia,Red Flowering Gum
29572,DPW Maintained,400X Junipero Serra Blvd,1,Median : Cutout,DPW,01/04/2007,3,3X3,37.72997681,-122.4721136,Leptospermum scoparium,New Zealand Tea Tree
29975,DPW Maintained,500X Junipero Serra Blvd,20,Median : Cutout,DPW,01/04/2007,3,3x3,37.72865699,-122.4719597,Corymbia ficifolia,Red Flowering Gum
29969,DPW Maintained,500X Junipero Serra Blvd,13,Median : Cutout,DPW,01/04/2007,3,3x3,37.72818037,-122.4719827,Corymbia ficifolia,Red Flowering Gum
29578,DPW Maintained,400X Junipero Serra Blvd,8,Median : Cutout,DPW,01/04/2007,3,3X3,37.72976879,-122.4721299,Cupressus macrocarpa,Monterey Cypress
29972,DPW Maintained,500X Junipero Serra Blvd,16,Median : Cutout,DPW,01/04/2007,3,3x3,37.72842196,-122.4722078,Acacia melanoxylon,Blackwood Acacia
29587,DPW Maintained,610X Junipero Serra Blvd,1,Median : Cutout,DPW,01/04/2007,3,3X3,37.72770032,-122.4722031,Corymbia ficifolia,Red Flowering Gum
29575,DPW Maintained,400X Junipero Serra Blvd,4,Median : Cutout,DPW,01/04/2007,3,3X3,37.72991183,-122.4721256,Cotoneaster SPP,Cotoneaster
29973,DPW Maintained,500X Junipero Serra Blvd,18,Median : Cutout,DPW,01/04/2007,3,3x3,37.72840546,-122.4721744,Pittosporum crassifolium,Karo Tree
29579,DPW Maintained,500X Junipero Serra Blvd,1,Median : Cutout,DPW,01/04/2007,3,3X3,37.72868825,-122.4721897,Syzygium paniculatum,Brush Cherry
29959,DPW Maintained,300x Junipero Serra Blvd,6,Median : Cutout,DPW,01/04/2007,3,3x3,37.73078519,-122.4720715,Pittosporum tenuifolium,Tawhiwhi Pittosporum
29964,DPW Maintained,500X Junipero Serra Blvd,8,Median : Cutout,DPW,01/04/2007,3,3x3,37.72858922,-122.4721466,Metrosideros excelsa,New Zealand Xmas Tree
29960,DPW Maintained,400X Junipero Serra Blvd,3,Median : Cutout,DPW,01/04/2007,3,3x3,37.72993719,-122.4721236,Pittosporum tobira,Japanese Mockorange
29577,DPW Maintained,400X Junipero Serra Blvd,6,Median : Cutout,DPW,01/04/2007,3,3X3,37.72984177,-122.4721469,Leptospermum scoparium,New Zealand Tea Tree
29589,DPW Maintained,610X Junipero Serra Blvd,3,Median : Cutout,DPW,01/04/2007,3,3X3,37.72770032,-122.4722031,Liquidambar styraciflua,American Sweet Gum
29958,DPW Maintained,300X Junipero Serra Blvd,4,Median : Cutout,DPW,01/04/2007,3,3x3,37.73083591,-122.4720675,Pittosporum tenuifolium,Tawhiwhi Pittosporum
29971,DPW Maintained,510X Junipero Serra Blvd,15,Median : Cutout,DPW,01/04/2007,3,3x3,37.72865114,-122.4721528,Corymbia ficifolia,Red Flowering Gum
16928,DPW Maintained,518 Oak St,1,Sidewalk: Curb side : Cutout,DPW,02/04/2007,3,2.5 X3,37.77438322,-122.428465,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia
30167,DPW Maintained,3110 California St,1,Sidewalk: Curb side : Cutout,Private,04/04/2007,3,3X3,37.78748002,-122.4457899,Platanus x hispanica,Sycamore: London Plane
30169,Permitted Site,3110 California St,1,Sidewalk: Curb side : Cutout,Private,04/04/2007,3,3x3,37.78751664,-122.4458012,Platanus x hispanica 'Yarwood',Yarwood Sycamore
86635,Permitted Site,2843 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.74906508,-122.4087212,Acer rubrum 'Red Sunset',Red Swamp Maple
86678,Permitted Site,1099X Bryant St,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77127627,-122.4084514,Acer rubrum 'Red Sunset',Red Swamp Maple
86658,DPW Maintained,1600X Bryant St,9,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86667,DPW Maintained,1401 Bryant St,2,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.7690313,-122.4107423,Acer rubrum 'Red Sunset',Red Swamp Maple
86634,Permitted Site,2855 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,7,3x3,37.74891697,-122.4087071,Acer rubrum 'Red Sunset',Red Swamp Maple
86664,DPW Maintained,1525 Bryant St,5,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76786108,-122.4106576,Acer rubrum 'Red Sunset',Red Swamp Maple
86648,Permitted Site,2101 BRYANT ST,4,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75992317,-122.4097683,Acer rubrum 'Red Sunset',Red Swamp Maple
86662,DPW Maintained,1525 Bryant St,3,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76786108,-122.4106576,Acer rubrum 'Red Sunset',Red Swamp Maple
86691,Permitted Site,801 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77598729,-122.4024918,Acer rubrum 'Red Sunset',Red Swamp Maple
86651,DPW Maintained,1600X Bryant St,2,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86638,DPW Maintained,2645 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.75207933,-122.4090063,Acer rubrum 'Red Sunset',Red Swamp Maple
86670,DPW Maintained,1199X Bryant St,2,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77032358,-122.4096692,Acer rubrum 'Red Sunset',Red Swamp Maple
86663,DPW Maintained,1525 Bryant St,4,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76786108,-122.4106576,Acer rubrum 'Red Sunset',Red Swamp Maple
86646,Permitted Site,2339 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75697197,-122.4094918,Acer rubrum 'Red Sunset',Red Swamp Maple
86665,DPW Maintained,1525 Bryant St,6,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76786108,-122.4106576,Acer rubrum 'Red Sunset',Red Swamp Maple
86641,Permitted Site,2601X Bryant St,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75275187,-122.4090564,Acer rubrum 'Red Sunset',Red Swamp Maple
86679,Permitted Site,1099X Bryant St,3,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77127627,-122.4084514,Acer rubrum 'Red Sunset',Red Swamp Maple
86686,DPW Maintained,835 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77540034,-122.4032484,Acer rubrum 'Red Sunset',Red Swamp Maple
86650,DPW Maintained,1600X Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86683,DPW Maintained,925 Bryant St,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77365854,-122.405374,Acer rubrum,Red Maple
86682,Permitted Site,925 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77381316,-122.4052564,Acer rubrum 'Red Sunset',Red Swamp Maple
86656,DPW Maintained,1600X Bryant St,7,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86633,Permitted Site,2865 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.74879084,-122.4086934,Acer rubrum 'Red Sunset',Red Swamp Maple
86671,DPW Maintained,1155 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77058294,-122.4092616,Acer rubrum,Red Maple
86647,Permitted Site,2101 BRYANT ST,3,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75992317,-122.4097683,Acer rubrum 'Red Sunset',Red Swamp Maple
86685,Permitted Site,855A BRYANT ST,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.7749797,-122.4036114,Acer rubrum 'Red Sunset',Red Swamp Maple
86688,DPW Maintained,833 Bryant St,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77531697,-122.4032742,Acer rubrum,Red Maple
86673,DPW Maintained,1157 Bryant St,3,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77054188,-122.4093216,Acer rubrum,Red Maple
86672,DPW Maintained,1155 Bryant St,2,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77066152,-122.4091631,Acer rubrum,Red Maple
86668,DPW Maintained,1401 Bryant St,4,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.7690313,-122.4107423,Acer rubrum 'Red Sunset',Red Swamp Maple
86649,DPW Maintained,1975 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.7620795,-122.4101075,Acer rubrum 'Red Sunset',Red Swamp Maple
86692,Permitted Site,799 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77601331,-122.4024589,Acer rubrum 'Red Sunset',Red Swamp Maple
86639,DPW Maintained,2603 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.75272128,-122.4090534,Acer rubrum 'Red Sunset',Red Swamp Maple
86636,Permitted Site,2831 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,6,3x3,37.74921593,-122.4087355,Acer rubrum 'Red Sunset',Red Swamp Maple
86642,Permitted Site,2523 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75402054,-122.4091773,Acer rubrum 'Red Sunset',Red Swamp Maple
86669,DPW Maintained,1199X Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77032358,-122.4096692,Acer rubrum 'Red Sunset',Red Swamp Maple
84781,DPW Maintained,227 16th Ave,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,10,3x3,37.78377464,-122.475412,Pittosporum undulatum,Victorian Box
86652,DPW Maintained,1600X Bryant St,3,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86659,DPW Maintained,1600X Bryant St,10,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86657,DPW Maintained,1600X Bryant St,8,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86674,DPW Maintained,1101X Bryant St,2,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77123748,-122.4085007,Acer rubrum 'Red Sunset',Red Swamp Maple
86643,Permitted Site,2509 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75420432,-122.4092001,Acer rubrum 'Red Sunset',Red Swamp Maple
86690,DPW Maintained,833 Bryant St,4,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77543222,-122.403131,Acer rubrum,Red Maple
86653,DPW Maintained,1600X Bryant St,4,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86666,DPW Maintained,1401 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.7690313,-122.4107423,Acer rubrum 'Red Sunset',Red Swamp Maple
86654,DPW Maintained,1600X Bryant St,5,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86675,DPW Maintained,1101X Bryant St,3,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77123748,-122.4085007,Acer rubrum 'Red Sunset',Red Swamp Maple
86677,Permitted Site,1099X Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77127627,-122.4084514,Acer rubrum 'Red Sunset',Red Swamp Maple
86689,DPW Maintained,833 Bryant St,3,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77539087,-122.4031816,Acer rubrum,Red Maple
86676,DPW Maintained,1101X Bryant St,4,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.77123748,-122.4085007,Acer rubrum 'Red Sunset',Red Swamp Maple
86645,Permitted Site,2429 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,6,3x3,37.75554035,-122.4093512,Acer rubrum 'Red Sunset',Red Swamp Maple
86687,DPW Maintained,833 Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77519426,-122.4034398,Acer rubrum,Red Maple
86680,Permitted Site,1099X Bryant St,4,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.77127627,-122.4084514,Acer rubrum 'Red Sunset',Red Swamp Maple
86661,DPW Maintained,1525 Bryant St,2,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76786108,-122.4106576,Acer rubrum 'Red Sunset',Red Swamp Maple
86655,DPW Maintained,1600X Bryant St,6,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.76688599,-122.4106532,Acer rubrum 'Red Sunset',Red Swamp Maple
86644,DPW Maintained,2459X Bryant St,1,Sidewalk: Curb side : Cutout,DPW,09/04/2007,3,3x3,37.75506145,-122.4092883,Acer rubrum 'Red Sunset',Red Swamp Maple
86640,Permitted Site,2601X Bryant St,1,Sidewalk: Curb side : Cutout,Private,09/04/2007,3,3x3,37.75275187,-122.4090564,Acer rubrum 'Red Sunset',Red Swamp Maple
10375,DPW Maintained,1296 Haight St,2,Sidewalk: Curb side : Cutout,Private,12/04/2007,12,3X3,37.77054616,-122.4432626,Olea europaea,Olive Tree
